[NanoDet][07-10 14:52:36]INFO: Setting up data...
[NanoDet][07-10 14:53:30]INFO: Creating model...
[NanoDet][07-10 14:53:32]INFO: Weight Averaging is enabled
[NanoDet][07-10 15:21:53]INFO: Train|Epoch2/80|Iter2400(1180/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3895| loss_bbox:0.4927| loss_dfl:0.2239| aux_loss_qfl:0.3648| aux_loss_bbox:0.4543| aux_loss_dfl:0.2150| 
[NanoDet][07-10 15:22:30]INFO: Train|Epoch3/80|Iter2450(9/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3119| loss_bbox:0.4562| loss_dfl:0.2074| aux_loss_qfl:0.2949| aux_loss_bbox:0.4244| aux_loss_dfl:0.2007| 
[NanoDet][07-10 15:23:04]INFO: Train|Epoch3/80|Iter2500(59/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3621| loss_bbox:0.3991| loss_dfl:0.2006| aux_loss_qfl:0.3541| aux_loss_bbox:0.3649| aux_loss_dfl:0.1897| 
[NanoDet][07-10 15:23:43]INFO: Train|Epoch3/80|Iter2550(109/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3631| loss_bbox:0.4728| loss_dfl:0.2220| aux_loss_qfl:0.3383| aux_loss_bbox:0.4348| aux_loss_dfl:0.2093| 
[NanoDet][07-10 15:24:18]INFO: Train|Epoch3/80|Iter2600(159/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3127| loss_bbox:0.4315| loss_dfl:0.2098| aux_loss_qfl:0.3042| aux_loss_bbox:0.3874| aux_loss_dfl:0.1991| 
[NanoDet][07-10 15:24:53]INFO: Train|Epoch3/80|Iter2650(209/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3607| loss_bbox:0.4510| loss_dfl:0.2161| aux_loss_qfl:0.3416| aux_loss_bbox:0.4140| aux_loss_dfl:0.2046| 
[NanoDet][07-10 15:25:28]INFO: Train|Epoch3/80|Iter2700(259/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3471| loss_bbox:0.4542| loss_dfl:0.2127| aux_loss_qfl:0.3285| aux_loss_bbox:0.4228| aux_loss_dfl:0.2038| 
[NanoDet][07-10 15:26:02]INFO: Train|Epoch3/80|Iter2750(309/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3423| loss_bbox:0.4999| loss_dfl:0.2363| aux_loss_qfl:0.3371| aux_loss_bbox:0.4602| aux_loss_dfl:0.2268| 
[NanoDet][07-10 15:26:36]INFO: Train|Epoch3/80|Iter2800(359/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3355| loss_bbox:0.4726| loss_dfl:0.2134| aux_loss_qfl:0.3199| aux_loss_bbox:0.4373| aux_loss_dfl:0.2050| 
[NanoDet][07-10 15:27:10]INFO: Train|Epoch3/80|Iter2850(409/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3283| loss_bbox:0.4550| loss_dfl:0.2197| aux_loss_qfl:0.3027| aux_loss_bbox:0.4068| aux_loss_dfl:0.2064| 
[NanoDet][07-10 15:27:44]INFO: Train|Epoch3/80|Iter2900(459/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3268| loss_bbox:0.4297| loss_dfl:0.1977| aux_loss_qfl:0.2938| aux_loss_bbox:0.3933| aux_loss_dfl:0.1898| 
[NanoDet][07-10 15:28:19]INFO: Train|Epoch3/80|Iter2950(509/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3386| loss_bbox:0.5003| loss_dfl:0.2235| aux_loss_qfl:0.3200| aux_loss_bbox:0.4544| aux_loss_dfl:0.2126| 
[NanoDet][07-10 15:28:53]INFO: Train|Epoch3/80|Iter3000(559/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3426| loss_bbox:0.3796| loss_dfl:0.1894| aux_loss_qfl:0.3317| aux_loss_bbox:0.3355| aux_loss_dfl:0.1770| 
[NanoDet][07-10 15:29:27]INFO: Train|Epoch3/80|Iter3050(609/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3520| loss_bbox:0.4311| loss_dfl:0.2084| aux_loss_qfl:0.3382| aux_loss_bbox:0.3818| aux_loss_dfl:0.1953| 
[NanoDet][07-10 15:30:02]INFO: Train|Epoch3/80|Iter3100(659/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3216| loss_bbox:0.4566| loss_dfl:0.2125| aux_loss_qfl:0.3111| aux_loss_bbox:0.4072| aux_loss_dfl:0.2026| 
[NanoDet][07-10 15:30:37]INFO: Train|Epoch3/80|Iter3150(709/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3626| loss_bbox:0.4688| loss_dfl:0.2108| aux_loss_qfl:0.3571| aux_loss_bbox:0.4129| aux_loss_dfl:0.1987| 
[NanoDet][07-10 15:31:10]INFO: Train|Epoch3/80|Iter3200(759/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3467| loss_bbox:0.4330| loss_dfl:0.2126| aux_loss_qfl:0.3182| aux_loss_bbox:0.3930| aux_loss_dfl:0.2009| 
[NanoDet][07-10 15:31:44]INFO: Train|Epoch3/80|Iter3250(809/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3343| loss_bbox:0.4444| loss_dfl:0.2064| aux_loss_qfl:0.3331| aux_loss_bbox:0.4023| aux_loss_dfl:0.1950| 
[NanoDet][07-10 15:32:18]INFO: Train|Epoch3/80|Iter3300(859/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3914| loss_bbox:0.4546| loss_dfl:0.2141| aux_loss_qfl:0.3681| aux_loss_bbox:0.4075| aux_loss_dfl:0.2018| 
